objectid,data,codnum,estação,chuva,pres,rs,temp,ur,dir_vento,vel_vento,so2,no2,hcnm,hct,ch4,co,no,nox,o3,pm10,pm2_5,lat,lon,x_utm_sirgas2000,y_utm_sirgas2000
3202275,2024-09-05 02:30:00,8,SP,0.0,1014.1,1.0,22.12,91.65,171.33,0.17,,53.87,,,,,2.8,56.66,9.37,75.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202276,2024-09-05 03:30:00,8,SP,0.0,1013.68,1.0,21.82,93.28,159.67,0.13,,44.77,,,,,1.46,46.22,12.9,71.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202277,2024-09-05 04:30:00,8,SP,0.0,1013.55,1.0,21.75,94.27,173.83,0.18,,44.07,,,,,3.1,47.17,9.62,52.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202278,2024-09-05 05:30:00,8,SP,0.0,1013.87,1.0,21.62,94.63,168.17,0.23,,39.79,,,,,3.7,43.48,11.48,56.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202279,2024-09-05 06:30:00,8,SP,0.0,1014.2,4.83,21.63,94.22,167.17,0.17,,47.71,,,,,13.72,61.41,7.58,50.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202280,2024-09-05 07:30:00,8,SP,0.0,1014.58,46.5,22.72,89.32,183.0,0.15,,61.72,,,,,34.44,96.16,3.21,60.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202281,2024-09-05 08:30:00,8,SP,0.0,1014.8,141.5,24.73,80.07,134.83,0.22,,74.97,,,,,57.56,132.53,3.73,58.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202282,2024-09-05 09:30:00,8,SP,0.0,1015.18,391.5,30.47,57.2,174.17,0.4,,89.38,,,,,75.78,165.16,4.73,84.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202283,2024-09-05 10:30:00,8,SP,0.0,1014.95,510.33,32.87,48.58,156.0,0.52,,90.17,,,,,54.53,144.69,8.33,92.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202284,2024-09-05 11:30:00,8,SP,0.0,1014.38,548.17,35.43,38.68,135.0,0.4,,104.25,,,,,26.01,130.27,27.27,96.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202285,2024-09-05 12:30:00,8,SP,0.0,1014.85,549.5,28.12,62.62,143.33,3.1,,36.92,,,,,4.18,41.1,57.43,116.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202286,2024-09-05 13:30:00,8,SP,0.0,1015.03,528.17,26.38,60.23,141.83,3.32,,22.77,,,,,2.1,24.87,77.94,123.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202287,2024-09-05 14:30:00,8,SP,0.0,1014.97,438.83,25.87,64.85,141.5,2.72,,23.05,,,,,2.35,25.41,76.96,87.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202288,2024-09-05 15:30:00,8,SP,0.0,1015.25,272.83,26.03,63.67,146.33,2.1,,27.73,,,,,2.42,30.15,75.38,75.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202289,2024-09-05 16:30:00,8,SP,0.0,1015.42,72.33,25.08,67.8,146.33,2.33,,26.2,,,,,2.01,28.2,74.91,64.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202290,2024-09-05 17:30:00,8,SP,0.0,1015.7,9.5,24.75,69.77,146.33,2.0,,28.04,,,,,2.09,30.12,71.98,57.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202291,2024-09-05 18:30:00,8,SP,0.0,1016.13,1.0,24.6,69.6,151.0,0.87,,35.76,,,,,2.14,37.91,64.83,53.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202292,2024-09-05 19:30:00,8,SP,0.0,1016.53,1.0,24.3,71.45,148.67,0.4,,47.74,,,,,2.1,49.85,53.0,60.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202293,2024-09-05 20:30:00,8,SP,0.0,1017.12,1.0,24.08,73.25,124.0,0.47,,38.92,,,,,1.75,40.67,56.21,60.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202294,2024-09-05 21:30:00,8,SP,0.0,1018.0,1.0,23.83,76.37,146.83,0.88,,36.36,,,,,1.86,38.22,56.23,62.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202295,2024-09-05 22:30:00,8,SP,0.0,1018.35,1.0,23.72,78.1,139.0,1.45,,20.3,,,,,2.04,22.34,64.12,65.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202296,2024-09-05 23:30:00,8,SP,0.0,1018.25,1.0,23.35,78.33,140.67,1.27,,18.55,,,,,1.1,19.65,62.79,74.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202297,2024-09-06 00:30:00,8,SP,0.0,1018.03,1.0,23.35,77.75,121.83,0.47,,,,,,,,,60.17,62.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202298,2024-09-06 01:30:00,8,SP,0.0,1017.78,1.0,23.32,78.02,134.67,0.38,,17.17,,,,,1.42,18.6,58.31,57.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202299,2024-09-06 02:30:00,8,SP,0.0,1017.68,1.0,22.78,82.18,127.0,0.63,,,,,,,,,57.41,50.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202300,2024-09-06 03:30:00,8,SP,0.0,1017.18,1.0,23.1,77.92,115.17,0.38,,,,,,,,,57.88,47.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202301,2024-09-06 04:30:00,8,SP,0.0,1017.3,1.0,23.18,79.15,108.67,0.43,,15.69,,,,,1.39,17.08,56.98,32.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202302,2024-09-06 05:30:00,8,SP,0.0,1017.73,1.0,23.13,82.53,95.5,0.5700000000000001,,22.25,,,,,2.35,24.61,51.02,31.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202303,2024-09-06 06:30:00,8,SP,0.0,1018.18,1.0,23.25,82.72,114.17,0.43,,39.78,,,,,4.11,43.9,37.2,31.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202304,2024-09-06 07:30:00,8,SP,0.0,1018.58,2.5,23.5,82.85,127.5,0.32,,50.11,,,,,5.78,55.9,29.82,40.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202305,2024-09-06 08:30:00,8,SP,0.0,1019.17,14.5,23.67,83.1,125.0,0.43,,45.36,,,,,4.82,50.18,31.66,45.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202306,2024-09-06 09:30:00,8,SP,0.0,1019.35,42.17,24.25,80.65,135.33,0.4,,53.57,,,,,11.96,65.52,25.4,43.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202307,2024-09-06 10:30:00,8,SP,0.0,1019.52,74.17,24.62,79.27,125.17,0.33,,53.67,,,,,11.0,64.67,23.31,46.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202308,2024-09-06 11:30:00,8,SP,0.0,1019.27,73.83,24.72,79.12,143.33,0.33,,53.05,,,,,9.5,62.55,24.81,37.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202309,2024-09-06 12:30:00,8,SP,0.0,1018.68,68.83,24.28,83.95,148.83,0.25,,54.02,,,,,9.66,63.68,25.01,31.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202310,2024-09-06 13:30:00,8,SP,0.0,1017.98,64.5,23.83,89.33,201.67,0.42,,65.22,,,,,22.77,88.09,18.35,31.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202311,2024-09-06 14:30:00,8,SP,0.0,1017.22,118.67,25.05,81.88,260.33,0.42,,60.97,,,,,8.89,69.86,21.75,40.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202312,2024-09-06 15:30:00,8,SP,0.0,1016.87,73.17,25.35,78.52,229.83,0.47,,78.33,,,,,18.28,96.61,13.48,32.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202313,2024-09-06 16:30:00,8,SP,0.0,1016.98,43.33,25.03,79.95,204.5,0.37,,88.86,,,,,21.77,110.62,8.29,41.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202314,2024-09-06 17:30:00,8,SP,0.0,1017.23,1.83,24.53,81.72,169.17,0.32,,85.37,,,,,18.08,103.46,5.4,66.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202315,2024-09-06 18:30:00,8,SP,0.0,1017.65,1.0,24.3,81.98,166.67,0.35,,64.81,,,,,13.17,78.02,12.32,47.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202316,2024-09-06 19:30:00,8,SP,0.0,1018.3,1.0,24.2,82.93,154.83,0.45,,62.7,,,,,12.89,75.59,7.52,43.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202317,2024-09-06 20:30:00,8,SP,0.0,1018.93,1.0,23.98,84.22,185.33,0.28,,60.22,,,,,17.64,77.86,4.07,38.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202318,2024-09-06 21:30:00,8,SP,0.0,1019.05,1.0,23.77,85.47,165.17,0.15,,59.39,,,,,13.63,73.03,3.48,46.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202319,2024-09-06 22:30:00,8,SP,0.0,1018.92,1.0,23.45,86.63,158.5,0.25,,56.59,,,,,16.53,73.12,2.99,46.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202320,2024-09-06 23:30:00,8,SP,0.0,1018.83,1.0,23.03,88.68,169.67,0.23,,57.67,,,,,14.75,72.42,1.76,43.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202321,2024-09-07 00:30:00,8,SP,0.0,1018.47,1.0,23.13,88.85,201.83,0.15,,58.32,,,,,20.77,79.09,0.15,36.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202322,2024-09-07 01:30:00,8,SP,0.0,1017.87,1.0,23.32,88.03,171.83,0.18,,61.57,,,,,23.88,85.43,,39.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202323,2024-09-07 02:30:00,8,SP,0.0,1017.6,1.0,23.35,90.8,172.0,0.2,,74.97,,,,,23.14,98.11,0.28,38.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202324,2024-09-07 03:30:00,8,SP,0.0,1017.1,1.0,23.3,91.32,188.5,0.15,,73.63,,,,,18.42,92.06,,65.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202325,2024-09-07 04:30:00,8,SP,0.0,1017.03,1.0,23.18,90.48,189.17,0.22,,53.24,,,,,7.63,60.88,9.51,55.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202326,2024-09-07 05:30:00,8,SP,0.0,1017.37,1.0,23.2,89.53,161.17,0.12,,38.86,,,,,2.71,41.56,19.88,50.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202327,2024-09-07 06:30:00,8,SP,0.0,1017.87,6.0,22.68,91.87,185.67,0.07,,49.14,,,,,11.64,60.79,7.67,46.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202328,2024-09-07 07:30:00,8,SP,,,,,,,0.12,,,,,,,,,,,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202329,2024-09-07 08:30:00,8,SP,0.0,1018.63,127.67,25.12,78.42,152.83,0.28,,63.66,,,,,15.77,79.42,13.4,54.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202330,2024-09-07 09:30:00,8,SP,0.0,1018.68,364.17,28.25,65.2,165.17,0.3,,68.78,,,,,15.45,84.23,20.3,58.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202331,2024-09-07 10:30:00,8,SP,0.0,1018.45,418.33,29.97,58.45,173.83,0.32,,71.6,,,,,16.31,87.91,21.44,72.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202332,2024-09-07 11:30:00,8,SP,0.0,1017.82,507.5,31.75,51.55,223.33,0.37,,76.54,,,,,17.04,93.58,24.94,82.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202333,2024-09-07 12:30:00,8,SP,0.0,1016.93,519.17,33.05,47.45,189.83,0.35,,76.62,,,,,14.81,91.43,30.25,82.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202334,2024-09-07 13:30:00,8,SP,0.0,1015.98,489.83,33.43,46.12,179.0,0.35,,73.29,,,,,8.23,81.53,44.7,87.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202335,2024-09-07 14:30:00,8,SP,0.0,1015.37,389.5,32.68,49.6,255.0,0.73,,51.17,,,,,3.67,54.84,54.07,88.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202336,2024-09-07 15:30:00,8,SP,0.0,1015.3,232.5,31.55,51.38,284.17,0.68,,54.92,,,,,3.31,58.24,53.04,90.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202337,2024-09-07 16:30:00,8,SP,0.0,1015.5,69.5,29.65,56.65,244.67,0.33,,62.62,,,,,3.14,65.77,37.62,81.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202338,2024-09-07 17:30:00,8,SP,0.0,1015.75,6.83,28.0,63.27,151.33,0.1,,54.16,,,,,2.35,56.51,39.62,77.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202339,2024-09-07 18:30:00,8,SP,0.0,1016.07,1.0,27.33,66.55,147.0,0.43,,55.39,,,,,2.79,58.19,37.25,93.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202340,2024-09-07 19:30:00,8,SP,0.0,1016.43,1.0,26.38,70.3,174.17,0.12,,75.49,,,,,5.34,80.82,28.87,77.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202341,2024-09-07 20:30:00,8,SP,0.0,1016.95,1.0,26.05,74.83,154.5,0.17,,67.51,,,,,4.79,72.33,22.09,72.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202342,2024-09-07 21:30:00,8,SP,0.0,1017.38,1.0,25.78,78.48,148.67,0.17,,60.45,,,,,4.12,64.58,20.78,72.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202343,2024-09-07 22:30:00,8,SP,0.0,1017.55,1.0,25.15,82.97,174.17,0.15,,70.94,,,,,21.47,92.41,7.57,78.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202344,2024-09-07 23:30:00,8,SP,0.0,1017.47,1.0,24.63,84.65,174.33,0.15,,81.16,,,,,17.39,98.55,0.91,77.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202345,2024-09-08 00:30:00,8,SP,0.0,1017.05,1.0,24.3,86.5,139.5,0.2,,79.45,,,,,23.97,103.41,,77.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202346,2024-09-08 01:30:00,8,SP,0.0,1016.82,1.0,23.83,90.33,160.5,0.13,,86.01,,,,,75.09,161.08,,77.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202347,2024-09-08 02:30:00,8,SP,0.0,1016.58,1.0,23.55,93.13,185.83,0.13,,77.21,,,,,45.82,123.07,,89.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202348,2024-09-08 03:30:00,8,SP,0.0,1016.65,1.0,23.53,90.97,165.0,0.22,,70.75,,,,,28.26,99.0,0.44,80.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202349,2024-09-08 04:30:00,8,SP,0.0,1017.32,1.0,23.17,92.25,159.67,0.15,,69.23,,,,,24.28,93.51,0.42,72.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202350,2024-09-08 05:30:00,8,SP,0.0,1018.12,1.0,23.15,92.72,162.0,0.22,,64.86,,,,,24.05,88.92,0.31,65.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202351,2024-09-08 06:30:00,8,SP,0.0,1018.77,5.67,23.1,93.05,163.17,0.22,,61.04,,,,,28.05,89.09,0.88,64.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202352,2024-09-08 07:30:00,8,SP,0.0,1019.32,55.17,24.0,84.52,178.83,0.28,,56.58,,,,,21.01,77.62,5.62,63.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202353,2024-09-08 08:30:00,8,SP,0.0,1019.78,156.67,25.32,74.5,219.83,0.37,,40.91,,,,,9.08,49.99,17.11,66.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202354,2024-09-08 09:30:00,8,SP,0.0,1020.05,383.5,29.37,58.4,216.17,0.33,,40.21,,,,,6.69,46.9,22.24,56.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202355,2024-09-08 10:30:00,8,SP,0.0,1019.8,492.67,31.92,50.62,178.5,0.47,,54.04,,,,,16.13,70.17,18.81,60.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202356,2024-09-08 11:30:00,8,SP,0.0,1019.1,557.17,33.72,45.53,203.0,0.3,,58.61,,,,,11.05,69.66,29.22,66.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202357,2024-09-08 12:30:00,8,SP,0.0,1018.33,535.83,34.88,42.78,231.5,0.43,,62.08,,,,,6.05,68.14,49.65,73.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202358,2024-09-08 13:30:00,8,SP,0.0,1017.48,516.17,35.92,39.22,210.17,0.73,,57.23,,,,,4.53,61.76,54.18,88.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202359,2024-09-08 14:30:00,8,SP,0.0,1016.77,433.83,35.7,36.68,218.67,0.38,,40.87,,,,,3.11,43.97,69.52,82.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202360,2024-09-08 15:30:00,8,SP,0.0,1016.48,267.33,34.5,40.92,213.67,0.5,,46.34,,,,,2.88,49.23,61.8,79.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202361,2024-09-08 16:30:00,8,SP,0.0,1016.5,71.33,32.22,48.17,180.0,0.3,,54.86,,,,,3.79,58.64,45.99,73.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202362,2024-09-08 17:30:00,8,SP,0.0,1016.78,7.83,30.03,56.08,126.0,0.25,,50.75,,,,,2.1,52.85,45.63,76.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202363,2024-09-08 18:30:00,8,SP,0.0,1017.28,1.0,28.35,59.32,144.33,0.18,,47.56,,,,,2.77,50.34,40.44,80.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202364,2024-09-08 19:30:00,8,SP,0.0,1017.77,1.0,27.32,63.92,187.83,0.2,,55.84,,,,,5.67,61.5,27.4,72.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202365,2024-09-08 20:30:00,8,SP,0.0,1018.4,1.0,26.45,69.37,180.83,0.12,,45.8,,,,,2.97,48.77,28.49,71.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202366,2024-09-08 21:30:00,8,SP,0.0,1018.67,1.0,25.6,73.88,132.0,0.18,,46.05,,,,,3.31,49.36,21.75,66.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202367,2024-09-08 22:30:00,8,SP,0.0,1018.78,1.0,24.95,74.82,143.5,0.12,,72.75,,,,,32.6,105.34,0.98,64.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202368,2024-09-08 23:30:00,8,SP,0.0,1018.45,1.0,24.53,77.53,143.17,0.18,,67.07,,,,,35.34,102.4,0.73,59.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202369,2024-09-09 00:30:00,8,SP,0.0,1018.08,1.0,24.13,78.48,127.0,0.17,,65.92,,,,,25.4,91.32,0.51,52.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202370,2024-09-09 01:30:00,8,SP,0.0,1017.43,1.0,23.43,79.58,109.17,0.18,,61.0,,,,,10.12,71.13,2.3,48.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202371,2024-09-09 02:30:00,8,SP,0.0,1017.15,1.0,23.22,81.6,134.83,0.17,,60.07,,,,,13.54,73.58,0.53,46.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202372,2024-09-09 03:30:00,8,SP,0.0,1016.97,1.0,23.28,84.75,138.5,0.28,,50.29,,,,,3.13,53.43,3.78,40.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202373,2024-09-09 04:30:00,8,SP,0.0,1017.15,1.0,22.67,86.13,123.67,0.18,,59.41,,,,,10.01,69.41,1.15,36.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202374,2024-09-09 05:30:00,8,SP,0.0,1017.5,1.0,22.37,87.45,118.33,0.15,,59.22,,,,,13.1,72.32,0.88,35.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202375,2024-09-09 06:30:00,8,SP,0.0,1017.85,3.83,22.22,89.27,179.67,0.13,,54.82,,,,,21.21,76.03,1.43,38.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202376,2024-09-09 07:30:00,8,SP,0.0,1018.45,37.83,23.3,82.7,164.33,0.23,,57.02,,,,,27.67,84.68,4.45,31.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202377,2024-09-09 08:30:00,8,SP,0.0,1018.87,149.0,25.12,72.23,173.83,0.5,,55.42,,,,,22.62,78.04,11.24,50.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202378,2024-09-09 09:30:00,8,SP,0.0,1018.95,482.17,30.52,50.8,193.5,0.42,,47.58,,,,,12.39,59.97,25.78,50.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202379,2024-09-09 10:30:00,8,SP,0.0,1018.63,612.5,33.93,40.65,175.33,0.38,,62.2,,,,,16.69,78.89,28.27,55.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202380,2024-09-09 11:30:00,8,SP,0.0,1017.75,664.5,35.45,36.22,195.83,0.47,,62.83,,,,,9.99,72.81,49.74,58.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202381,2024-09-09 12:30:00,8,SP,0.0,1016.72,652.67,37.2,32.18,198.83,0.5,,67.88,,,,,10.89,78.76,58.15,72.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202382,2024-09-09 13:30:00,8,SP,0.0,1015.83,654.67,37.62,30.42,196.83,0.42,,52.73,,,,,5.8,58.52,82.38,66.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202383,2024-09-09 14:30:00,8,SP,0.0,1015.15,551.5,37.47,27.63,210.0,0.35,,57.4,,,,,8.15,65.56,76.67,68.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202384,2024-09-09 15:30:00,8,SP,0.0,1014.78,343.33,35.78,27.6,201.67,0.32,,77.47,,,,,17.14,94.64,54.7,71.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202385,2024-09-09 16:30:00,8,SP,0.0,1014.68,66.5,33.75,36.55,203.33,0.42,,72.1,,,,,12.39,84.61,52.52,74.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202386,2024-09-09 17:30:00,8,SP,0.0,1014.83,9.5,31.9,42.33,190.67,0.23,,91.45,,,,,21.31,112.81,25.16,73.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202387,2024-09-09 18:30:00,8,SP,0.0,1015.27,1.0,30.12,49.02,196.5,0.2,,93.21,,,,,24.82,118.0,15.2,84.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202388,2024-09-09 19:30:00,8,SP,0.0,1015.5,1.0,29.63,52.65,189.5,0.28,,69.07,,,,,9.91,78.98,29.12,76.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202389,2024-09-09 20:30:00,8,SP,0.0,1015.98,1.0,28.58,56.02,204.83,0.48,,60.31,,,,,10.27,70.58,26.52,66.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202390,2024-09-09 21:30:00,8,SP,0.0,1016.47,1.0,26.95,59.83,134.17,0.2,,68.11,,,,,6.15,74.26,16.07,72.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202391,2024-09-09 22:30:00,8,SP,0.0,1016.87,1.0,26.07,67.83,118.0,0.22,,68.94,,,,,5.96,74.9,6.78,73.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202392,2024-09-09 23:30:00,8,SP,0.0,1016.97,1.0,25.12,74.08,167.17,0.17,,61.84,,,,,6.16,68.01,6.95,88.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202393,2024-09-10 00:30:00,8,SP,0.0,1016.48,1.0,24.55,75.3,155.17,0.22,,71.64,,,,,13.52,85.16,0.78,90.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202394,2024-09-10 01:30:00,8,SP,0.0,1015.88,1.0,23.92,75.98,188.33,0.1,,60.51,,,,,3.0,63.5,5.92,73.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202395,2024-09-10 02:30:00,8,SP,0.0,1015.5,1.0,23.35,77.63,132.33,0.22,,55.34,,,,,3.39,58.72,8.46,59.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202396,2024-09-10 03:30:00,8,SP,0.0,1015.37,1.0,22.63,79.7,133.17,0.2,,39.36,,,,,1.54,40.91,19.35,60.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202397,2024-09-10 04:30:00,8,SP,0.0,1015.35,1.0,22.07,81.7,137.33,0.15,,43.9,,,,,3.38,47.27,16.23,47.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202398,2024-09-10 05:30:00,8,SP,0.0,1015.48,1.0,22.18,79.12,181.5,0.3,,39.74,,,,,4.72,44.46,15.93,52.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202399,2024-09-10 06:30:00,8,SP,0.0,1015.95,3.0,22.35,76.38,144.83,0.23,,43.54,,,,,8.54,52.08,18.19,45.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202400,2024-09-10 07:30:00,8,SP,0.0,1016.42,25.33,23.28,72.15,137.33,0.18,,57.93,,,,,16.17,74.09,13.4,42.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202401,2024-09-10 08:30:00,8,SP,0.0,1016.58,142.33,25.15,67.08,159.5,0.22,,72.39,,,,,49.54,121.86,6.47,52.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202402,2024-09-10 09:30:00,8,SP,0.0,1016.37,547.0,33.68,38.33,128.0,0.33,,85.96,,,,,44.17,130.13,15.24,60.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202403,2024-09-10 10:30:00,8,SP,0.0,1016.07,669.5,35.95,32.83,207.17,0.45,,97.16,,,,,31.68,128.81,26.45,55.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202404,2024-09-10 11:30:00,8,SP,0.0,1015.68,688.5,36.58,31.73,230.17,0.73,,108.23,,,,,22.33,130.57,,82.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202405,2024-09-10 12:30:00,8,SP,0.0,1013.9,693.0,36.97,28.58,236.0,0.8200000000000001,,82.46,,,,,10.18,92.64,,89.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202406,2024-09-10 13:30:00,8,SP,0.0,1013.28,696.17,37.7,21.67,212.0,0.62,,,,,,,,,,83.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202407,2024-09-10 14:30:00,8,SP,0.0,1012.47,593.33,38.08,20.35,205.33,0.53,,,,,,,,,,82.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202408,2024-09-10 15:30:00,8,SP,0.0,1011.27,389.17,36.33,23.77,209.83,0.55,,92.22,,,,,4.41,96.62,69.93,72.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
3202409,2024-09-10 16:30:00,8,SP,0.0,1010.8,58.33,34.43,30.45,206.67,0.53,,113.21,,,,,6.08,119.29,50.74,82.0,,-22.92491534,-43.23265652,681240.2399,7463702.987
